"","Cluster","cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"422","EMP-pre-MC","EMP-pre-MC","GO:0055074","calcium ion homeostasis","23/469","471/18670",0.00196079470690703,0.0284347803842166,0.0227793670793676,"6622/7137/7040/9002/5023/27032/2534/1729/84959/5028/2149/6786/5579/22821/5291/51714/9446/6915/10367/1604/2281/8805/6352",23
"423","EMP-pre-MC","EMP-pre-MC","GO:0034767","positive regulation of ion transmembrane transport","11/469","156/18670",0.00198775461415489,0.028729543800069,0.0230155047938335,"6622/7114/2316/9002/196527/30845/2149/6786/10008/9446/2539",11
"424","EMP-pre-MC","EMP-pre-MC","GO:0035584","calcium-mediated signaling using intracellular calcium source","4/469","22/18670",0.00200744807766805,0.028729543800069,0.0230155047938335,"2039/6403/5795/2281",4
"425","EMP-pre-MC","EMP-pre-MC","GO:0097320","plasma membrane tubulation","4/469","22/18670",0.00200744807766805,0.028729543800069,0.0230155047938335,"8436/50807/54874/51411",4
"426","EMP-pre-MC","EMP-pre-MC","GO:1903077","negative regulation of protein localization to plasma membrane","4/469","22/18670",0.00200744807766805,0.028729543800069,0.0230155047938335,"7040/1601/598/64114",4
"427","EMP-pre-MC","EMP-pre-MC","GO:0048814","regulation of dendrite morphogenesis","8/469","91/18670",0.00205398984910412,0.0290582461734777,0.0232788313229138,"26052/10611/8997/3611/102/23043/1523/7533",8
"428","EMP-pre-MC","EMP-pre-MC","GO:0030195","negative regulation of blood coagulation","6/469","53/18670",0.00205704423083725,0.0290582461734777,0.0232788313229138,"7057/2811/5155/84959/928/239",6
"429","EMP-pre-MC","EMP-pre-MC","GO:0032964","collagen biosynthetic process","6/469","53/18670",0.00205704423083725,0.0290582461734777,0.0232788313229138,"7040/3673/2149/9697/28984/55323",6
"430","EMP-pre-MC","EMP-pre-MC","GO:0045661","regulation of myoblast differentiation","6/469","53/18670",0.00205704423083725,0.0290582461734777,0.0232788313229138,"116173/4208/7040/144165/3611/9750",6
"431","EMP-pre-MC","EMP-pre-MC","GO:0014902","myotube differentiation","9/469","112/18670",0.00206469639054526,0.0290722572410647,0.0232900557194953,"4208/627/928/10014/55544/6272/51177/9750/4627",9
"432","EMP-pre-MC","EMP-pre-MC","GO:0030336","negative regulation of cell migration","18/469","334/18670",0.00207306272217721,0.0290962018723586,0.0233092379863689,"7076/10370/7168/4208/7057/7414/7040/23603/3611/5795/10014/5912/11235/9750/23613/6915/94241/28984",18
"433","EMP-pre-MC","EMP-pre-MC","GO:0030100","regulation of endocytosis","16/469","281/18670",0.00208270303391142,0.0291378164840492,0.0233425758389127,"6622/961/3690/7040/80230/196527/2207/1601/5795/3673/85439/5291/6714/55529/6850/967",16
"434","EMP-pre-MC","EMP-pre-MC","GO:0043271","negative regulation of ion transport","11/469","157/18670",0.00209051704442992,0.0291536961627367,0.0233552971972295,"6622/7057/7040/150/10008/9446/8660/10681/10105/2281/10550",11
"435","EMP-pre-MC","EMP-pre-MC","GO:0051222","positive regulation of protein transport","21/469","418/18670",0.00216425709271996,0.03007594869507,0.0240941222801043,"2316/7040/163882/2534/8736/22885/4946/2149/2040/94121/2010/8536/6714/11235/8660/57506/6844/54741/5494/6850/28984",21
"436","EMP-pre-MC","EMP-pre-MC","GO:0032272","negative regulation of protein polymerization","7/469","72/18670",0.00217731953897872,0.03007594869507,0.0240941222801043,"6622/2039/7114/120/2934/9087/5216",7
"437","EMP-pre-MC","EMP-pre-MC","GO:0051881","regulation of mitochondrial membrane potential","7/469","72/18670",0.00217731953897872,0.03007594869507,0.0240941222801043,"1192/598/10962/6714/2730/239/10550",7
"438","EMP-pre-MC","EMP-pre-MC","GO:0050921","positive regulation of chemotaxis","10/469","135/18670",0.0021885568046165,0.0301264105782498,0.0241345477641396,"7114/7057/7040/196527/5155/3673/102/9750/63940/6352",10
"439","EMP-pre-MC","EMP-pre-MC","GO:0043244","regulation of protein complex disassembly","9/469","113/18670",0.00219477630329517,0.0301264105782498,0.0241345477641396,"4131/5341/2039/120/2934/57551/4130/9948/51474",9
"440","EMP-pre-MC","EMP-pre-MC","GO:0001767","establishment of lymphocyte polarity","3/469","11/18670",0.00223602971297065,0.0302466360033036,0.0242308614705431,"2934/9750/4627",3
"441","EMP-pre-MC","EMP-pre-MC","GO:0019852","L-ascorbic acid metabolic process","3/469","11/18670",0.00223602971297065,0.0302466360033036,0.0242308614705431,"6515/9446/1727",3
"442","EMP-pre-MC","EMP-pre-MC","GO:0032060","bleb assembly","3/469","11/18670",0.00223602971297065,0.0302466360033036,0.0242308614705431,"2014/4638/196527",3
"443","EMP-pre-MC","EMP-pre-MC","GO:0046501","protoporphyrinogen IX metabolic process","3/469","11/18670",0.00223602971297065,0.0302466360033036,0.0242308614705431,"212/27102/1371",3
"444","EMP-pre-MC","EMP-pre-MC","GO:0033673","negative regulation of kinase activity","15/469","257/18670",0.0022381817706912,0.0302466360033036,0.0242308614705431,"1028/5577/10614/1032/23603/3611/9467/5795/1647/84959/2776/389119/8660/51347/84313",15
"445","EMP-pre-MC","EMP-pre-MC","GO:0030042","actin filament depolymerization","6/469","54/18670",0.00226601522670877,0.0304343275833347,0.0243812229413005,"5341/2039/120/2934/9948/51474",6
"446","EMP-pre-MC","EMP-pre-MC","GO:1900047","negative regulation of hemostasis","6/469","54/18670",0.00226601522670877,0.0304343275833347,0.0243812229413005,"7057/2811/5155/84959/928/239",6
"447","EMP-pre-MC","EMP-pre-MC","GO:0000302","response to reactive oxygen species","14/469","232/18670",0.00228584663413532,0.0306065047791432,0.0245191556945351,"3039/3040/7168/3934/2534/2983/3297/25824/6714/11235/695/10628/10105/2281",14
"448","EMP-pre-MC","EMP-pre-MC","GO:0031647","regulation of protein stability","16/469","284/18670",0.00231676303230602,0.0309167073310681,0.0247676618445309,"6622/2316/4000/5476/2934/2776/51701/54918/57142/6714/11235/6789/5216/60485/10474/8805",16
"449","EMP-pre-MC","EMP-pre-MC","GO:0043406","positive regulation of MAP kinase activity","15/469","258/18670",0.00232317984068507,0.0309167073310681,0.0247676618445309,"7057/7040/8654/5155/3611/1647/2149/57551/23043/150/5291/6714/11235/51347/6850",15
"450","EMP-pre-MC","EMP-pre-MC","GO:0051882","mitochondrial depolarization","4/469","23/18670",0.00238236805537277,0.0316080138653561,0.0253214739400043,"10962/6714/2730/239",4
"451","EMP-pre-MC","EMP-pre-MC","GO:0043062","extracellular structure organization","21/469","422/18670",0.00242359622558722,0.0319789385975717,0.0256186251934969,"7076/3384/961/7057/3674/3690/7040/255631/5175/5155/3673/102/3693/9644/823/4811/10049/84695/28984/10653/1284",21
"452","EMP-pre-MC","EMP-pre-MC","GO:1903305","regulation of regulated secretory pathway","11/469","160/18670",0.00242497793259936,0.0319789385975717,0.0256186251934969,"5908/9162/5023/2207/201294/8832/5028/5579/150/6813/6850",11
"453","EMP-pre-MC","EMP-pre-MC","GO:1903523","negative regulation of blood circulation","5/469","38/18670",0.00248068033250135,0.0325170259800852,0.0260496920011679,"8654/80763/2149/10008/2281",5
"454","EMP-pre-MC","EMP-pre-MC","GO:1904037","positive regulation of epithelial cell apoptotic process","5/469","38/18670",0.00248068033250135,0.0325170259800852,0.0260496920011679,"7057/196527/2934/6272/28984",5
"455","EMP-pre-MC","EMP-pre-MC","GO:0010639","negative regulation of organelle organization","20/469","395/18670",0.00249817977558494,0.032648367426432,0.0261549108556356,"4131/6622/2039/7114/395/56890/598/4000/120/2934/57551/9087/3720/6714/5216/25994/10105/28984/3638/51474",20
"456","EMP-pre-MC","EMP-pre-MC","GO:0006469","negative regulation of protein kinase activity","14/469","235/18670",0.00257075200196055,0.0332090519125868,0.0266040804132425,"1028/5577/10614/1032/23603/3611/9467/5795/1647/84959/2776/389119/51347/84313",14
"457","EMP-pre-MC","EMP-pre-MC","GO:0046777","protein autophosphorylation","14/469","235/18670",0.00257075200196055,0.0332090519125868,0.0266040804132425,"2534/5155/57551/51701/23043/92597/5912/6714/695/6789/51347/27102/6850/8805",14
"458","EMP-pre-MC","EMP-pre-MC","GO:0030048","actin filament-based movement","10/469","138/18670",0.00257133618529394,0.0332090519125868,0.0266040804132425,"4635/7168/7137/2316/7171/4637/10008/7456/54874/4627",10
"459","EMP-pre-MC","EMP-pre-MC","GO:0040013","negative regulation of locomotion","20/469","396/18670",0.00257151421453707,0.0332090519125868,0.0266040804132425,"7076/10370/7168/4208/7057/7414/7040/23603/3611/5795/10014/5912/11235/9750/23613/6915/94241/10206/28984/10653",20
"460","EMP-pre-MC","EMP-pre-MC","GO:0051651","maintenance of location in cell","8/469","95/18670",0.00269380495976611,0.0346575342669755,0.0277644731018008,"2495/7114/7094/57584/5552/2934/9087/3638",8
"461","EMP-pre-MC","EMP-pre-MC","GO:1903531","negative regulation of secretion by cell","13/469","211/18670",0.00270270869694687,0.0346575342669755,0.0277644731018008,"5908/6622/7114/5552/8997/8832/5028/2149/2615/150/94121/2281/28984",13
"462","EMP-pre-MC","EMP-pre-MC","GO:0031333","negative regulation of protein complex assembly","10/469","139/18670",0.00271021934166128,0.0346575342669755,0.0277644731018008,"6622/2039/7114/120/2934/9087/6714/5216/5494/3638",10
"463","EMP-pre-MC","EMP-pre-MC","GO:0000768","syncytium formation by plasma membrane fusion","6/469","56/18670",0.00273146162818522,0.0346575342669755,0.0277644731018008,"928/9644/8536/51177/9750/4627",6
"464","EMP-pre-MC","EMP-pre-MC","GO:0140253","cell-cell fusion","6/469","56/18670",0.00273146162818522,0.0346575342669755,0.0277644731018008,"928/9644/8536/51177/9750/4627",6
"465","EMP-pre-MC","EMP-pre-MC","GO:0007162","negative regulation of cell adhesion","16/469","289/18670",0.00275540631875718,0.0346575342669755,0.0277644731018008,"2039/395/7057/7040/8654/23603/84959/102/2615/928/6714/239/9750/84695/28984/10653",16
"466","EMP-pre-MC","EMP-pre-MC","GO:0007050","cell cycle arrest","14/469","237/18670",0.00277646337007618,0.0346575342669755,0.0277644731018008,"1028/1032/7057/7040/3611/1647/23645/55004/10634/10668/94241/7832/5494/28984",14
"467","EMP-pre-MC","EMP-pre-MC","GO:0010761","fibroblast migration","5/469","39/18670",0.00278771232202012,0.0346575342669755,0.0277644731018008,"2039/7057/7040/23603/3611",5
"468","EMP-pre-MC","EMP-pre-MC","GO:0030049","muscle filament sliding","5/469","39/18670",0.00278771232202012,0.0346575342669755,0.0277644731018008,"4635/7168/7137/7171/4637",5
"469","EMP-pre-MC","EMP-pre-MC","GO:0033275","actin-myosin filament sliding","5/469","39/18670",0.00278771232202012,0.0346575342669755,0.0277644731018008,"4635/7168/7137/7171/4637",5
"470","EMP-pre-MC","EMP-pre-MC","GO:1902600","proton transmembrane transport","11/469","163/18670",0.00280148971136824,0.0346575342669755,0.0277644731018008,"7114/7351/64924/27032/285195/1183/1182/4697/523/535/10105",11
"471","EMP-pre-MC","EMP-pre-MC","GO:0010640","regulation of platelet-derived growth factor receptor signaling pathway","4/469","24/18670",0.00280277424885277,0.0346575342669755,0.0277644731018008,"6622/5795/5782/6714",4
"472","EMP-pre-MC","EMP-pre-MC","GO:0032878","regulation of establishment or maintenance of cell polarity","4/469","24/18670",0.00280277424885277,0.0346575342669755,0.0277644731018008,"5908/2934/9475/9750",4
"473","EMP-pre-MC","EMP-pre-MC","GO:1904376","negative regulation of protein localization to cell periphery","4/469","24/18670",0.00280277424885277,0.0346575342669755,0.0277644731018008,"7040/1601/598/64114",4
"474","EMP-pre-MC","EMP-pre-MC","GO:2000178","negative regulation of neural precursor cell proliferation","4/469","24/18670",0.00280277424885277,0.0346575342669755,0.0277644731018008,"7040/3611/7832/10653",4
"475","EMP-pre-MC","EMP-pre-MC","GO:0051650","establishment of vesicle localization","16/469","290/18670",0.00285091549003324,0.0351049197192422,0.0281228777493996,"8766/5908/6622/9162/26052/5874/5023/8676/5028/5579/55062/54874/1522/2801/9342/6844",16
"476","EMP-pre-MC","EMP-pre-MC","GO:0097553","calcium ion transmembrane import into cytosol","10/469","140/18670",0.0028550392898811,0.0351049197192422,0.0281228777493996,"6622/7040/9002/2534/1729/84959/2149/22821/9446/2281",10
"477","EMP-pre-MC","EMP-pre-MC","GO:0051048","negative regulation of secretion","14/469","238/18670",0.00288428256468664,0.0353648690866775,0.028331125605822,"5908/6622/7114/5552/8997/80763/8832/5028/2149/2615/150/94121/2281/28984",14
"478","EMP-pre-MC","EMP-pre-MC","GO:0060368","regulation of Fc receptor mediated stimulatory signaling pathway","3/469","12/18670",0.00292611083862343,0.0355779214779701,0.0285018038583991,"961/10666/5795",3
"479","EMP-pre-MC","EMP-pre-MC","GO:0090331","negative regulation of platelet aggregation","3/469","12/18670",0.00292611083862343,0.0355779214779701,0.0285018038583991,"84959/928/239",3
"480","EMP-pre-MC","EMP-pre-MC","GO:0097284","hepatocyte apoptotic process","3/469","12/18670",0.00292611083862343,0.0355779214779701,0.0285018038583991,"598/2934/6789",3
"481","EMP-pre-MC","EMP-pre-MC","GO:0001701","in utero embryonic development","19/469","373/18670",0.00296572474153743,0.0359324678350081,0.0287858342431777,"1028/2623/7168/80790/2530/598/5155/4097/102/9644/3297/57142/4154/55845/1603/4627/6789/10049/10653",19
"482","EMP-pre-MC","EMP-pre-MC","GO:0006874","cellular calcium ion homeostasis","22/469","458/18670",0.00297173445325039,0.0359324678350081,0.0287858342431777,"6622/7137/7040/9002/5023/27032/2534/1729/84959/5028/2149/6786/5579/22821/5291/51714/9446/6915/10367/1604/2281/6352",22
"483","EMP-pre-MC","EMP-pre-MC","GO:0048008","platelet-derived growth factor receptor signaling pathway","6/469","57/18670",0.00298937778878063,0.0359466502700481,0.0287971959238198,"6622/5155/5795/5782/6714/10628",6
"484","EMP-pre-MC","EMP-pre-MC","GO:0050819","negative regulation of coagulation","6/469","57/18670",0.00298937778878063,0.0359466502700481,0.0287971959238198,"7057/2811/5155/84959/928/239",6
"485","EMP-pre-MC","EMP-pre-MC","GO:0090287","regulation of cellular response to growth factor stimulus","16/469","292/18670",0.00305017435599938,0.0365769534723552,0.029302137682562,"1028/10370/348093/7057/4052/28996/3690/7040/1601/3611/5046/5579/6664/7041/5494/967",16
"486","EMP-pre-MC","EMP-pre-MC","GO:0006942","regulation of striated muscle contraction","8/469","97/18670",0.00306716513616418,0.036679933751662,0.0293846361422852,"7137/113246/2316/8654/30845/10008/9446/2281",8
"487","EMP-pre-MC","EMP-pre-MC","GO:0007173","epidermal growth factor receptor signaling pathway","9/469","119/18670",0.00311843826411583,0.0370231856029835,0.0296596183934675,"7040/8527/5795/5782/150/6714/8440/84313/1796",9
"488","EMP-pre-MC","EMP-pre-MC","GO:0016079","synaptic vesicle exocytosis","9/469","119/18670",0.00311843826411583,0.0370231856029835,0.0296596183934675,"5908/6622/9162/5023/8676/5028/5579/9342/6844",9
"489","EMP-pre-MC","EMP-pre-MC","GO:0046621","negative regulation of organ growth","5/469","40/18670",0.00312131324213011,0.0370231856029835,0.0296596183934675,"4211/3720/6789/2539/60485",5
"490","EMP-pre-MC","EMP-pre-MC","GO:0051146","striated muscle cell differentiation","16/469","293/18670",0.00315404239038142,0.0373100136423168,0.0298893990039854,"7168/4208/7040/10611/627/8736/4000/928/10014/55544/6272/51177/9750/4627/2539/9948",16
"491","EMP-pre-MC","EMP-pre-MC","GO:0038127","ERBB signaling pathway","10/469","142/18670",0.00316320779826125,0.0373173028092172,0.0298952384233965,"7040/8527/5795/5782/150/57142/6714/8440/84313/1796",10
"492","EMP-pre-MC","EMP-pre-MC","GO:0006949","syncytium formation","6/469","58/18670",0.00326506100020852,0.0380433809767546,0.030476906397728,"928/9644/8536/51177/9750/4627",6
"493","EMP-pre-MC","EMP-pre-MC","GO:0030837","negative regulation of actin filament polymerization","6/469","58/18670",0.00326506100020852,0.0380433809767546,0.030476906397728,"2039/7114/120/2934/9087/5216",6
"494","EMP-pre-MC","EMP-pre-MC","GO:0035306","positive regulation of dephosphorylation","6/469","58/18670",0.00326506100020852,0.0380433809767546,0.030476906397728,"5341/4208/7040/3673/23645/6714",6
"495","EMP-pre-MC","EMP-pre-MC","GO:0050764","regulation of phagocytosis","8/469","98/18670",0.0032683316990339,0.0380433809767546,0.030476906397728,"961/7040/196527/2207/5795/3673/55529/6850",8
"496","EMP-pre-MC","EMP-pre-MC","GO:0060191","regulation of lipase activity","8/469","98/18670",0.0032683316990339,0.0380433809767546,0.030476906397728,"6622/395/627/389/5046/2776/6272/6352",8
"497","EMP-pre-MC","EMP-pre-MC","GO:0043547","positive regulation of GTPase activity","20/469","405/18670",0.00331689257638138,0.0385059470635764,0.0308474723928862,"395/3987/6001/10982/64407/57584/8997/93663/8853/9628/23603/9910/2149/2776/50807/6251/22821/10235/10681/6352",20
"498","EMP-pre-MC","EMP-pre-MC","GO:0048813","dendrite morphogenesis","10/469","143/18670",0.00332692168771115,0.0385199288245601,0.0308586733116751,"26052/10611/2534/8997/3611/102/23043/10006/1523/7533",10
"499","EMP-pre-MC","EMP-pre-MC","GO:0042391","regulation of membrane potential","21/469","434/18670",0.00336427717104419,0.0388493911418199,0.0311226086388438,"1192/6622/4208/9162/2316/5023/2273/30845/598/2776/10962/9424/10008/6714/2730/239/23613/9948/2281/10550/7533",21
"500","EMP-pre-MC","EMP-pre-MC","GO:0072503","cellular divalent inorganic cation homeostasis","23/469","493/18670",0.00346317826520728,0.039885944927783,0.031953001519285,"6622/7137/64924/7040/9002/5023/27032/2534/1729/84959/5028/2149/6786/5579/22821/5291/51714/9446/6915/10367/1604/2281/6352",23
"501","EMP-pre-MC","EMP-pre-MC","GO:1903170","negative regulation of calcium ion transmembrane transport","5/469","41/18670",0.00348274905740524,0.0399431905274785,0.0319988615017263,"7040/150/9446/10681/2281",5
